intervencionId|codigoSitio|NombreProyecto|ICD|DESCRIPCION|estadoSigo|Vendor|EstadoIM|subEstado|FechaEstadoIM|fechaRFISIM|fechaRFASIM|fechaRFTSIM|fechaOASIM|TT|status|schedstart|schedfinish|actstart|actfinish|check_icd
25972|A03-S365|ActivacionLTE1900||/Intervencion A03-S365 Ciénega Del Coro Batería de Li - Et 4 |OA|Huawei|OA|OA Completado|2021-11-04 10:45:47|2021-10-15 14:26:27|2021-10-15 14:29:14|2021-11-03 15:11:33|2021-11-04 10:45:47|6304682|CLOSE|2021-10-06 08:00:00|2021-10-08 18:00:00|2021-10-06 11:05:00|2021-10-06 15:42:00|False
25975|A03-S433|ActivacionLTE1900||/A03-S433 Capilla De Siton - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-08-31 14:29:24|2021-08-31 14:27:30|2021-08-31 14:28:16|2021-08-31 14:28:47|2021-08-31 14:29:24|5640433|CLOSE|2021-08-19 08:00:00|2021-08-25 20:00:00|2021-08-19 16:32:00|2021-08-19 17:31:00|False
25976|A03-S439|ActivacionLTE1900||/A03-S439 Cba Dinosaurio Mall - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-08-31 15:46:28|2021-08-31 15:42:23|2021-08-31 15:43:35|2021-08-31 15:45:40|2021-08-31 15:46:28|5734093|CLOSE|2021-08-27 06:00:00|2021-09-03 22:00:00|2021-08-27 14:34:00|2021-08-28 09:33:00|False
26005|A09-S026|ActivacionLTE1900||/A09-S026 Famatina - Adec.RFM PO2021 CCEtapa1 |OA|Huawei|OA|OA Completado|2021-10-07 14:47:47|2021-10-07 14:44:58|2021-10-07 14:45:55|2021-10-07 14:46:39|2021-10-07 14:47:47|6182072|CLOSE|2021-09-28 08:00:00|2021-10-04 20:00:00|2021-09-28 09:44:00|2021-09-28 17:44:00|False
26007|A10-S020|ActivacionLTE1900||/A10-S020 Rincon - Adec.RFM PO2021 CCEtapa1 |OA|Huawei|OA|OA Completado|2021-10-07 09:23:23|2021-10-07 09:21:17|2021-10-07 09:22:08|2021-10-07 09:22:43|2021-10-07 09:23:23|6199076|CLOSE|2021-09-29 08:00:00|2021-10-05 20:00:00|2021-09-29 11:38:00|2021-09-29 17:50:00|False
26008|A10-S030|ActivacionLTE1900||/Instalacion  Adec.RFM PO2021  Esquiu A10-S030 |OA|Huawei|OA|OA Completado|2021-09-22 10:28:10|2021-09-22 09:59:41|2021-09-22 10:26:57|2021-09-22 10:27:30|2021-09-22 10:28:10|5956031|CLOSE|2021-09-14 08:00:00|2021-09-17 18:00:00|2021-09-14 08:13:00|2021-09-16 19:42:00|False
26012|A10-S069|ActivacionLTE1900||/Intevencion Refarming A10-S069 Quiros |OA|Huawei|OA|OA Completado|2021-09-22 09:33:31|2021-09-22 09:31:25|2021-09-22 09:32:22|2021-09-22 09:32:54|2021-09-22 09:33:31|5965596|CLOSE|2021-09-14 10:45:00|2021-09-17 18:00:00|2021-09-14 11:13:00|2021-09-14 19:24:00|False
26014|A11-S005|ActivacionLTE1900||/A11-S005 Laprida - Adec.RFM PO2021 CCEtapa1 |OA|Huawei|OA|OA Completado|2021-11-03 15:22:54|2021-10-27 08:33:24|2021-11-03 15:22:54|2021-11-03 15:22:54|2021-11-03 15:22:54|6468382|CLOSE|2021-10-19 08:00:00|2021-10-26 20:00:00|2021-10-21 15:07:00|2021-10-21 17:31:00|False
26015|A11-S006|ActivacionLTE1900||/Intervencion Tapso A11-S006 Adec.RFM PO2021 CCEtapa1 |OA|Huawei|OA|OA Completado|2021-10-18 11:25:37|2021-10-08 10:04:51|2021-10-08 10:06:46|2021-10-13 15:05:01|2021-10-18 11:25:37|6321135|CLOSE|2021-10-07 08:00:00|2021-10-08 18:00:00|2021-10-07 08:27:00|2021-10-07 22:27:00|False
26016|A11-S007|ActivacionLTE1900||/A11-S007 Villa La Punta |OA|Huawei|OA|OA Completado|2021-11-12 10:47:57|2021-11-12 10:46:04|2021-11-12 10:46:52|2021-11-12 10:47:23|2021-11-12 10:47:57|6822813|CLOSE|2021-11-09 09:45:00|2021-11-16 20:00:00|2021-11-09 10:31:00|2021-11-09 17:39:00|False
26018|A11-S009|ActivacionLTE1900||/Intervencion A11-S009 San Pedro de Guasayan Adec.RFM PO2021 CCEtapa1 |OA|Huawei|OA|OA Completado|2021-11-08 09:40:10|2021-11-08 09:38:19|2021-11-08 09:39:05|2021-11-08 09:39:36|2021-11-08 09:40:10|6569527|CLOSE|2021-10-26 08:00:00|2021-11-05 18:00:00|2021-10-26 08:28:00|2021-10-26 18:28:00|False
26020|A11-S013|ActivacionLTE1900||/Intervencion Adec - Ref A11-S013 Brea Pozo |OA|Huawei|OA|OA Completado|2021-08-20 17:29:40|2021-08-20 17:27:41|2021-08-20 17:28:22|2021-08-20 17:28:54|2021-08-20 17:29:40|5628869|CLOSE|2021-08-18 08:00:00|2021-08-20 18:00:00|2021-08-18 08:02:00|2021-08-18 18:31:00|False
26023|A11-S032|ActivacionLTE1900||/intervencion A11-S032 Colalao del Valle Refarming |OA|Huawei|OA|OA Completado|2021-10-19 17:20:36|2021-10-05 16:20:51|2021-10-13 14:43:26|2021-10-13 14:44:52|2021-10-19 17:20:36|6290537|CLOSE|2021-10-05 08:00:00|2021-10-08 18:00:00|2021-10-05 08:30:00|2021-10-05 18:11:00|False
26026|A11-S050|ActivacionLTE1900||/A11-S050 Arraga |OA|Huawei|OA|OA Completado|2021-11-12 10:46:04|2021-11-02 17:18:21|2021-11-02 18:28:34|2021-11-12 10:37:53|2021-11-12 10:46:04|6616160|CLOSE|2021-10-28 10:00:00|2021-11-12 20:00:00|2021-10-28 10:59:00|2021-11-02 11:18:00|False
26027|A11-S052|ActivacionLTE1900||/A11-S052 Guampacha - Adec.RFM PO2021 CCEtapa1 |OA|Huawei|OA|OA Completado|2021-10-22 12:16:47|2021-10-20 16:27:32|2021-10-20 16:29:41|2021-10-22 12:16:05|2021-10-22 12:16:47|6480978|CLOSE|2021-10-20 08:00:00|2021-10-27 20:00:00|2021-10-20 12:04:00|2021-10-20 19:37:00|False
26028|A11-S055|ActivacionLTE1900||/Refarming Mod A11-S055 Villa de Leales |OA|Huawei|OA|OA Completado|2021-09-09 10:48:07|2021-09-07 10:54:04|2021-09-07 15:15:48|2021-09-07 15:18:58|2021-09-09 10:48:07|5790430|CLOSE|2021-09-01 08:00:00|2021-09-10 17:00:00|2021-09-01 08:12:00|2021-09-06 19:58:00|False
26041|A12-S009|ActivacionLTE1900||/Instalacion  Adec.RFM PO2021  Los Pirpintos A12-S009 |OA|Huawei|OA|OA Completado|2021-10-05 10:14:23|2021-09-14 14:50:17|2021-09-14 19:20:09|2021-09-17 16:40:16|2021-10-05 10:14:23|5956072|CLOSE|2021-09-14 08:00:00|2021-09-17 18:00:00|2021-09-14 08:13:00|2021-09-14 19:48:00|False
26042|A12-S015|ActivacionLTE1900||/Refarming A12-S015 Vilelas |OA|Huawei|OA|OA Completado|2021-07-16 10:43:08|2021-07-13 12:13:20|2021-07-13 12:14:11|2021-07-16 10:41:58|2021-07-16 10:43:08|5124760|CLOSE|2021-07-07 08:00:00|2021-07-08 18:00:00|2021-07-07 09:07:00|2021-07-12 09:39:00|False
26043|A12-S016|ActivacionLTE1900||/A12-S016 Estacion Weisburd - Adec.RFM PO2021 Cap Restringida |OA|Huawei|OA|OA Completado|2021-10-19 16:33:47|2021-10-14 11:50:43|2021-10-14 16:05:58|2021-10-19 16:32:22|2021-10-19 16:33:47|6402841|CLOSE|2021-10-14 08:00:00|2021-10-22 20:00:00|2021-10-14 11:10:00|2021-10-14 21:10:00|False
26046|A12-S026|ActivacionLTE1900||/Intervencion A12-S026 Estacion Tacañitas Refarming |OA|Huawei|OA|OA Completado|2021-11-09 17:32:30|2021-11-09 09:59:12|2021-11-09 09:59:45|2021-11-09 17:32:04|2021-11-09 17:32:30|6697503|CLOSE|2021-11-03 08:00:00|2021-11-12 18:00:00|2021-11-03 08:30:00|2021-11-05 10:21:00|False
26049|A12-S031|ActivacionLTE1900||/Intervencion A12-S031 Malbran Adec.RFM PO2021 CCEtapa1 |OA|Huawei|OA|OA Completado|2021-10-29 09:54:10|2021-10-27 15:09:52|2021-10-27 15:13:28|2021-10-27 17:47:30|2021-10-29 09:54:10|6569479|CLOSE|2021-10-26 08:00:00|2021-11-05 18:00:00|2021-10-26 08:28:00|2021-10-26 18:19:00|False
26052|A12-S034|ActivacionLTE1900||/Intervencion Refarming A12-S034 El Cabure |OA|Huawei|OA|OA Completado|2021-10-05 10:09:17|2021-09-15 16:23:07|2021-09-15 18:28:20|2021-09-17 16:46:28|2021-10-05 10:09:17|5972253|CLOSE|2021-09-15 08:00:00|2021-09-17 18:00:00|2021-09-15 08:12:00|2021-09-15 21:15:00|False
26053|A12-S036|ActivacionLTE1900||/Intervencion A12-S036 Guardia Escolta Adec.RFM PO2021 |OA|Huawei|OA|OA Completado|2021-11-08 17:06:44|2021-11-08 09:45:15|2021-11-08 09:45:53|2021-11-08 09:46:27|2021-11-08 17:06:44|6605357|CLOSE|2021-10-28 08:00:00|2021-11-05 18:00:00|2021-10-28 08:29:00|2021-10-28 18:19:00|False
26054|A12-S038|ActivacionLTE1900||/Intervencion A12-S038 Ramirez de Velazco Modernizacion 4t4r |OA|Huawei|OA|OA Completado|2021-11-12 10:35:11|2021-11-10 11:27:31|2021-11-10 11:28:12|2021-11-10 16:34:20|2021-11-12 10:35:11|6640935|CLOSE|2021-10-30 08:00:00|2021-11-05 18:00:00|2021-10-30 08:29:00|2021-11-01 16:54:00|False
26055|A12-S040|ActivacionLTE1900||/Intervencion Adec.RFM PO2021 A12-S040 Garza. |OA|Huawei|OA|OA Completado|2021-08-31 15:40:26|2021-08-31 15:38:31|2021-08-31 15:39:16|2021-08-31 15:39:44|2021-08-31 15:40:26|5687489|CLOSE|2021-08-23 10:45:00|2021-08-27 18:00:00|2021-08-23 11:04:00|2021-08-26 18:33:00|False
26059|A15-S011|ActivacionLTE1900||/intervencion Refarming A15-S011 General Pizarro |OA|Huawei|OA|OA Completado|2021-08-17 14:08:01|2021-08-17 14:06:04|2021-08-17 14:06:52|2021-08-17 14:07:18|2021-08-17 14:08:01|5534121|CLOSE|2021-08-10 08:00:00|2021-08-13 18:00:00|2021-08-10 08:08:00|2021-08-12 19:02:00|False
26065|A21-S009|ActivacionLTE1900||/Intevencion A21-S009 Chalican Refarming |OA|Huawei|OA|OA Completado|2021-11-01 14:59:12|2021-11-01 14:56:12|2021-11-01 14:57:02|2021-11-01 14:57:46|2021-11-01 14:59:12|6506210|CLOSE|2021-10-21 09:30:00|2021-10-22 18:00:00|2021-10-21 09:22:00|2021-10-22 17:49:00|False
26068|A21-S029|ActivacionLTE1900||/Intervencion A21-S029 Angastaco Refarming |OA|Huawei|OA|OA Completado|2021-10-14 21:54:13|2021-10-11 12:24:19|2021-10-11 12:25:20|2021-10-13 11:21:55|2021-10-14 21:54:13|6319020|CLOSE|2021-10-06 14:45:00|2021-10-08 18:00:00|2021-10-06 14:57:00|2021-10-07 18:54:00|False
26071|A21-S042|ActivacionLTE1900||/Intervencion Lozano A21-S042 |OA|Huawei|OA|OA Completado|2021-07-21 09:29:33|2021-07-20 17:53:14|2021-07-20 17:54:11|2021-07-20 17:54:37|2021-07-21 09:29:33|5231273|CLOSE|2021-07-15 11:30:00|2021-07-16 18:00:00|2021-07-15 13:07:00|2021-10-15 11:43:00|False
26072|A21-S050|ActivacionLTE1900||/Instalacion  Adec.RFM PO2021  El Aguilar A21-S050 |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-09-24 16:32:32|2021-09-24 16:33:01|2021-09-27 11:20:24|2021-09-30 00:00:00|5956159|CLOSE|2021-09-14 08:00:00|2021-09-17 18:00:00|2021-09-14 08:13:00|2021-09-14 17:18:00|False
26073|A21-S052|ActivacionLTE1900||/A21-S052 Tres Cruces - Adec.RFM PO2021 CCEtapa1 |RFT|Huawei|OA|OA Completado|2021-10-18 11:04:37|2021-10-13 18:07:19|2021-10-13 20:36:20|2021-10-18 11:03:32|2021-10-18 11:04:37|6384532|CLOSE|2021-10-13 08:00:00|2021-10-19 20:00:00|2021-10-13 11:34:00|2021-10-13 21:37:00|False
26074|A21-S062|ActivacionLTE1900||/Intervencion Refarming A21-S062 Guachipas MOdernizacion |OA|Huawei|OA|OA Completado|2021-09-13 19:13:17|2021-09-13 19:11:06|2021-09-13 19:11:55|2021-09-13 19:12:28|2021-09-13 19:13:17|5879169|CLOSE|2021-09-08 08:00:00|2021-09-10 18:00:00|2021-09-08 08:13:00|2021-09-08 18:14:00|False
26078|A21-S092|ActivacionLTE1900||/INtervencion Refarming Guemes Parque Industrial A21-S092 |OA|Huawei|OA|OA Completado|2021-07-31 19:25:40|2021-07-24 10:51:46|2021-07-24 10:52:27|2021-07-24 10:52:51|2021-07-31 19:25:40|5472818|CLOSE|2021-08-04 08:00:00|2021-08-06 18:00:00|2021-08-04 08:07:00|2021-08-04 19:06:00|False
26079|A21-S105|ActivacionLTE1900||/Refarming MOP Yala A21-S105 |OA|Huawei|OA|OA Completado|2021-07-20 17:52:05|2021-07-20 17:49:35|2021-07-20 17:51:08|2021-07-20 17:51:31|2021-07-20 17:52:05|5194247|CLOSE|2021-07-13 08:00:00|2021-07-16 18:00:00|2021-07-13 08:10:00|2021-07-15 19:06:00|False
26080|A21-S106|ActivacionLTE1900||/intervencion A21-S106 Animana Refarming |OA|Huawei|OA|OA Completado|2021-10-13 14:33:46|2021-10-11 12:09:31|2021-10-11 12:10:29|2021-10-13 11:00:51|2021-10-13 14:33:46|6290837|CLOSE|2021-10-05 08:00:00|2021-10-08 18:00:00|2021-10-05 08:30:00|2021-10-05 17:44:00|False
26085|A30-Q001|ActivacionLTE1900||/A30-Q001 |OA|Huawei|OA|OA Completado|2021-08-19 09:29:36|2021-08-12 11:44:21|2021-08-12 16:05:54|2021-08-12 16:06:33|2021-08-19 09:29:36|5471726|CLOSE|2021-08-04 09:00:00|2021-08-04 17:00:00|2021-08-04 11:08:00|2021-08-04 15:06:00|False
26104|A30-Q099|ActivacionLTE1900||/A30-Q099 |OA|Huawei|OA|OA Completado|2021-08-20 12:28:30|2021-08-12 13:34:02|2021-08-12 13:36:46|2021-08-12 13:37:07|2021-08-20 12:28:30|5493371|CLOSE|2021-08-09 12:30:00|2021-08-09 18:00:00|2021-08-09 12:38:00|2021-08-09 17:37:00|False
26107|A04-S260|ActivacionLTE1900||/A04-S260	Banderalo (mudanza)	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-07-02 19:15:26|2021-06-16 07:56:38|2021-06-16 07:57:19|2021-06-16 07:57:45|2021-07-02 19:15:26|4747587|CLOSE|2021-06-15 08:00:00|2021-06-15 18:00:00|2021-06-15 08:16:00|2021-06-15 21:15:00|False
26110|A07-S018|ActivacionLTE1900||/A07-S018	Alejandra	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-09-21 23:04:03|2021-09-08 16:08:08|2021-09-10 14:28:49|2021-09-10 14:29:12|2021-09-21 23:04:03|5874272|CLOSE|2021-09-09 08:00:00|2021-09-09 19:00:00|2021-09-07 10:01:00|2021-09-28 18:47:00|False
26111|A07-S029|ActivacionLTE1900||/A07-S029	San Gustavo	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-08-23 09:27:32|2021-08-12 18:09:02|2021-08-12 18:09:38|2021-08-20 15:16:14|2021-08-23 09:27:32|5561133|CLOSE|2021-08-12 08:00:00|2021-08-12 18:00:00|2021-08-11 11:02:00|2021-08-12 19:32:00|False
26112|A07-S053|ActivacionLTE1900||/A07-S053	Marcelino Escalada	Bateria Litio Lote 3 |OA|Nokia|OA|OA Completado|2021-07-21 10:58:35|2021-07-16 18:25:55|2021-07-16 18:26:51|2021-07-20 10:41:58|2021-07-21 10:58:35|5207576|CLOSE|2021-07-14 08:00:00|2021-07-14 21:00:00|2021-07-14 08:06:00|2021-08-06 13:01:00|False
26113|A07-S062|ActivacionLTE1900||/A07-S062	Sauce De Luna	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-06-29 12:41:24|2021-06-22 18:05:11|2021-06-29 12:38:33|2021-06-29 12:40:17|2021-06-29 12:41:24|4900963|CLOSE|2021-06-22 08:36:00|2021-06-22 18:00:00|2021-06-22 09:09:00|2021-06-22 21:08:00|False
26113|A07-S062|ActivacionLTE1900||/A07-S062	Sauce de Luna	Bateria Litio Lote 3 |OA|Nokia|OA|OA Completado|2021-06-29 12:41:24|2021-06-22 18:05:11|2021-06-29 12:38:33|2021-06-29 12:40:17|2021-06-29 12:41:24|5031623|CLOSE|2021-06-30 08:00:00|2021-06-30 18:00:00|2021-06-30 08:05:00|2021-06-30 14:35:00|False
26114|A07-S064|ActivacionLTE1900||/A07-S064	Colonia Teresa	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-08-25 12:46:32|2021-08-10 13:10:12|2021-08-10 13:12:20|2021-08-10 13:16:24|2021-08-25 12:46:32|5479356|CLOSE|2021-08-05 08:00:00|2021-08-05 18:00:00|2021-08-05 08:29:00|2021-08-06 16:29:00|False
26121|A08-S033|ActivacionLTE1900||/A08-S033 - Pedernal |OA|Nokia|OA|OA Completado|2021-08-26 10:29:27|2021-08-24 14:16:45|2021-08-24 14:17:18|2021-08-25 08:13:30|2021-08-26 10:29:27|5698162|CLOSE|2021-08-24 09:30:00|2021-08-24 20:00:00|2021-08-24 09:33:00|2021-08-24 19:03:00|False
26123|A08-S047|ActivacionLTE1900||/A08-S047	Calabacillas	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-08-23 09:48:33|2021-08-19 15:40:32|2021-08-19 15:47:17|2021-08-20 08:09:34|2021-08-23 09:48:33|5636010|CLOSE|2021-08-19 08:00:00|2021-08-19 18:00:00|2021-08-19 08:03:00|2021-08-19 17:01:00|False
26125|A08-S064|ActivacionLTE1900||/A08-S064  Arroyo Baru  Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-07-22 09:06:58|2021-07-20 14:32:17|2021-07-20 14:35:21|2021-07-21 12:32:07|2021-07-22 09:06:58|5290499|CLOSE|2021-07-20 09:00:00|2021-07-20 20:00:00|2021-07-20 09:37:00|2021-07-20 17:06:00|False
26127|A13-S012|ActivacionLTE1900||/A13-S012	Huanqueros	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-09-21 15:52:57|2021-09-16 17:06:41|2021-09-16 17:16:38|2021-09-21 15:51:31|2021-09-21 15:52:57|5963739|CLOSE|2021-09-15 08:00:00|2021-09-15 20:00:00|2021-09-14 20:18:00|2021-09-15 18:48:00|False
26133|A16-S064|ActivacionLTE1900||/A16-S064	General Capdevilla	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-10-21 16:53:11|2021-10-21 16:46:28|2021-10-21 16:47:44|2021-10-21 16:51:58|2021-10-21 16:53:11|6406942|CLOSE|2021-10-14 09:47:00|2021-10-14 20:00:00|2021-10-14 09:55:00|2021-10-14 17:52:00|False
26135|A07-S312|ActivacionLTE1900||/A07-S312	ALEJANDRA 2	Bateria Litio Lote 4 |OA|Nokia|OA|OA Completado|2021-09-20 10:16:33|2021-09-09 16:30:36|2021-09-09 16:43:46|2021-09-09 16:44:20|2021-09-20 10:16:33|5963033|CLOSE|2021-09-14 08:23:00|2021-09-14 20:00:00|2021-09-14 08:43:00|2021-09-15 12:15:00|False
26137|A13-S013|ActivacionLTE1900||/A13-S013	San Cristobal	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-09-09 14:59:16|2021-09-07 16:14:28|2021-09-07 16:15:12|2021-09-09 14:57:25|2021-09-09 14:59:16|5873312|CLOSE|2021-09-07 07:58:00|2021-09-07 19:00:00|2021-09-07 08:13:00|2021-09-07 16:34:00|False
26138|A13-S014|ActivacionLTE1900||/A13-S014	Calchaqui	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-10-18 14:12:57|2021-10-06 17:18:06|2021-10-18 14:10:35|2021-10-18 14:11:50|2021-10-18 14:12:57|6304329|CLOSE|2021-10-06 08:00:00|2021-10-06 20:00:00|2021-10-06 08:28:00|2021-10-07 08:12:00|False
26139|A13-S018|ActivacionLTE1900||/A13-S018	Vera	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-08-13 08:36:17|2021-08-10 14:20:39|2021-08-10 18:15:18|2021-08-11 13:40:09|2021-08-13 08:36:17|5478939|CLOSE|2021-08-05 08:00:00|2021-08-05 17:00:00|2021-08-05 08:29:00|2021-08-06 11:29:00|False
26146|A19-S007|ActivacionLTE1900||/A19-S007 Refarming |OA|Nokia|OA|OA Completado|2021-08-27 15:18:29|2021-08-26 14:22:32|2021-08-26 14:23:53|2021-08-27 07:51:56|2021-08-27 15:18:29|5726088|CLOSE|2021-08-26 09:09:00|2021-08-26 18:00:00|2021-08-26 09:33:00|2021-08-26 17:33:00|False
26148|A19-S014|ActivacionLTE1900||/Activación LTE1900 / A19-S014 |OA|Nokia|OA|OA Completado|2021-07-29 10:54:31|2021-07-27 17:43:58|2021-07-27 17:44:34|2021-07-28 09:26:57|2021-07-29 10:54:31|5387446|CLOSE|2021-07-27 17:00:00|2021-07-27 20:00:00|2021-07-27 17:07:00|2021-07-27 19:36:00|False
26149|A19-S015|ActivacionLTE1900||/A19-S015	Capiovi	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-07-06 10:20:48|2021-06-30 18:01:05|2021-07-02 12:07:39|2021-07-02 12:08:44|2021-07-06 10:20:48|5025724|CLOSE|2021-06-30 08:00:00|2021-06-30 18:00:00|2021-06-30 08:05:00|2021-06-30 19:05:00|False
26150|A19-S039|ActivacionLTE1900||/A19-S039	Fracran	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-08-23 10:38:47|2021-08-19 15:09:38|2021-08-23 10:36:35|2021-08-23 10:37:55|2021-08-23 10:38:47|5637258|CLOSE|2021-08-19 08:00:00|2021-08-19 18:00:00|2021-08-19 08:03:00|2021-08-19 17:02:00|False
26154|A19-S137|ActivacionLTE1900||/A19-S137	Piray KM 18 	Refarming (Plan) |OA|Nokia|OA|OA Completado|2021-09-14 09:54:33|2021-08-17 12:17:07|2021-08-17 12:17:59|2021-08-19 08:49:49|2021-09-14 09:54:33|5533565|CLOSE|2021-08-12 08:00:00|2021-08-12 18:00:00|2021-08-12 08:02:00|2021-08-14 17:01:00|False
26155|A22-S032|ActivacionLTE1900||/A22-S032	Km 1215	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-07-05 12:39:15|2021-06-24 18:53:30|2021-06-24 18:54:41|2021-06-24 18:55:08|2021-07-05 12:39:15|4922425|CLOSE|2021-06-24 08:00:00|2021-06-24 18:00:00|2021-06-24 08:08:00|2021-07-14 15:36:00|False
26156|A22-S033|ActivacionLTE1900||/A22-S033	Km 1254	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-07-14 15:27:07|2021-07-06 16:40:06|2021-07-07 13:34:47|2021-07-07 13:35:21|2021-07-14 15:27:07|5121344|CLOSE|2021-07-06 12:22:00|2021-07-06 21:00:00|2021-07-06 12:37:00|2021-07-14 15:37:00|False
26157|A22-S058|ActivacionLTE1900||/A22-S058	Comandancia Frias	Refarming (Plan Agregado) |OA|Nokia|OA|OA Completado|2021-10-05 09:30:00|2021-09-29 19:51:48|2021-09-29 19:55:21|2021-10-05 09:28:41|2021-10-05 09:30:00|6193508|CLOSE|2021-09-29 08:00:00|2021-09-29 20:00:00|2021-09-29 08:23:00|2021-09-29 20:23:00|False
26403|A12-S017|ActivacionLTE1900||/Intervencion A12-S017 Sol de Julio Adec. Refarming |OA|Huawei|OA|OA Completado|2021-11-04 10:45:49|2021-09-14 10:49:31|2021-09-14 10:51:58|2021-09-14 10:54:25|2021-11-04 10:45:49|5808025|CLOSE|2021-09-02 08:00:00|2021-09-10 18:00:00|2021-09-02 08:12:00|2021-09-06 13:43:00|False
26404|A10-S032|ActivacionLTE1900||/Intervencion A10-S032  Colonia Nueva Coneta Refar |OA|Huawei|OA|OA Completado|2021-09-22 09:46:10|2021-09-22 09:43:12|2021-09-22 09:44:02|2021-09-22 09:44:41|2021-09-22 09:46:10|5972589|CLOSE|2021-09-15 08:00:00|2021-09-17 18:00:00|2021-09-15 08:12:00|2021-09-15 18:15:00|False
26548|A09-S001|ActivacionLTE1900||/Intervencion modernizacion A09-S001 Aimogasta |OA|Huawei|OA|OA Completado|2021-09-27 11:47:49|2021-09-27 11:45:59|2021-09-27 11:47:01|2021-09-27 11:47:20|2021-09-27 11:47:49|5995595|CLOSE|2021-09-16 11:00:00|2021-09-24 18:00:00|2021-09-16 11:12:00|2021-09-17 18:51:00|False
26549|A21-S190|ActivacionLTE1900||/intervencion Adec.RFM PO2021 Cap Restringida A21-S190 |OA|Huawei|OA|OA Completado|2021-07-30 12:27:08|2021-07-22 17:15:46|2021-07-22 17:18:40|2021-07-23 10:17:17|2021-07-30 12:27:08|5485608|CLOSE|2021-08-05 08:00:00|2021-08-13 18:00:00|2021-08-05 08:29:00|2021-08-05 18:59:00|False
26715|A14-S013|ActivacionLTE1900||/A14-S013	La Cruz Rep.	4T4R |OA|Nokia|OA|OA Completado|2021-08-14 10:58:47|2021-08-11 09:20:08|2021-08-11 09:20:54|2021-08-11 09:21:22|2021-08-14 10:58:47|5452688|CLOSE|2021-08-02 08:17:00|2021-08-06 18:00:00|2021-08-02 08:38:00|2021-08-14 11:32:00|False
27014|A11-S044|ActivacionLTE1900||/Intervencion A11-S044 El Cortaderal 4T4R |OA|Huawei|OA|OA Completado|2021-11-03 15:22:55|2021-10-29 15:36:37|2021-10-29 15:37:30|2021-11-02 16:00:52|2021-11-03 15:22:55|6514697|CLOSE|2021-10-22 08:00:00|2021-10-29 18:00:00|2021-10-22 08:28:00|2021-10-29 21:23:00|False
27027|A12-S011|ActivacionLTE1900||/Intervencion A12-S011 Bandera Bajada refarming |OA|Huawei|OA|OA Completado|2021-10-18 11:12:05|2021-10-11 12:30:06|2021-10-11 12:31:00|2021-10-18 11:11:25|2021-10-18 11:12:05|6255470|CLOSE|2021-10-04 08:00:00|2021-10-08 18:00:00|2021-10-04 08:28:00|2021-10-04 17:57:00|False
27031|A03-S382|ActivacionLTE1900||/A03-S382 SAN JOSE - Adec. RFM po2021 CC Extra |OA|Huawei|OA|Finalizado|2021-09-30 00:00:00|2021-09-27 14:14:59|2021-09-27 14:18:13|2021-09-28 09:50:59|2021-09-30 00:00:00|5995587|CLOSE|2021-09-17 08:00:00|2021-09-18 20:00:00|2021-09-17 08:12:00|2021-10-18 09:31:00|False
28055|A10-S108|ActivacionLTE1900||/A10-S108 Saujil - Moderniz 4T4R puro PO2021 CCEtapa1 |OA|Huawei|OA|OA Completado|2021-11-04 17:39:29|2021-10-22 10:43:28|2021-10-22 21:16:26|2021-10-28 13:49:50|2021-11-04 17:39:29|6451949|CLOSE|2021-10-17 10:45:00|2021-10-31 20:00:00|2021-10-17 10:55:00|2021-10-29 21:44:00|False
28061|A21-S030|ActivacionLTE1900||/Intervencion A21-S030 San Carlos Adec.RFM PO2021 CC |OA|Huawei|OA|OA Completado|2021-10-14 21:51:56|2021-10-11 12:14:23|2021-10-11 12:15:36|2021-10-13 11:16:26|2021-10-14 21:51:56|6304855|CLOSE|2021-10-06 08:00:00|2021-10-08 18:00:00|2021-10-06 08:28:00|2021-10-06 17:57:00|False
